,company,Founded Date,website,Headquarters Location,Industry Groups,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,age,founding_year,org_uuid,snapshot_in_window
687,Oceansapart,2018-01-01,https://www.oceansapart.com/en,"Germany, Georgia, United States","Commerce and Shopping, Manufacturing",2.0,Private Equity,2021-09-01,,Private Equity,1126113.0,Private,,,,,,5,2018,11924,False
692,Mijenta Tequila,2020-01-01,https://mijenta-tequila.com,"Dallas, Texas, United States",Food and Beverage,1.0,,2022-05-05,4702500.0,Venture - Series Unknown,4702500.0,Private,,,0.0,5.0,,3,2020,11925,False
697,Mansion Life,2018-08-28,http://www.mansionlife.com,"Charlotte, North Carolina, United States","Apps, Financial Services, Mobile, Real Estate, Software",1.0,Seed,2022-05-12,150000.0,Seed,150000.0,Private,,,,,,5,2018,11926,False
703,Loric Games,2022-01-01,https://www.loricgames.com/,"Alexandria, Virginia, United States","Gaming, Media and Entertainment",3.0,Seed,2023-03-07,,Seed,1600000.0,Private,,,,,,1,2022,11927,False
706,Utrain Inc.,2020-02-19,http://www.utrainmobileapp.com/,"Charlottesville, Virginia, United States","Apps, Education, Information Technology, Software, Sports",3.0,,2023-08-31,10000.0,Convertible Note,31100.0,Private,,,0.0,0.0,,3,2020,11928,False
708,Stata DX,2022-01-01,https://www.statadx.com,"Cambridge, Massachusetts, United States","Biotechnology, Science and Engineering",1.0,Seed,2022-02-07,2700000.0,Seed,2700000.0,Private,,,,,,1,2022,11929,False
716,Stemloop,2019-01-01,http://stemloop.com,"Evanston, Illinois, United States","Biotechnology, Health Care, Science and Engineering",7.0,Seed,2022-10-18,,Seed,2283738.0,Private,,,1.0,0.0,,4,2019,11930,False
718,LabVoice,2018-01-01,https://www.labvoice.ai,"Carrboro, North Carolina, United States","Artificial Intelligence, Biotechnology, Data and Analytics, Information Technology, Science and Engineering, Software",1.0,,2022-10-14,3000000.0,Venture - Series Unknown,3000000.0,Private,,,,,,5,2018,11931,False
721,Carbix,2020-02-14,http://www.carbixcorp.com/,"Quincy, Massachusetts, United States","Manufacturing, Real Estate, Science and Engineering, Sustainability",7.0,Seed,2022-04-22,,Seed,712000.0,Private,,,,,,3,2020,11932,False
725,splyt,2021-01-01,http://splyt.co,"New York, New York, United States","Financial Services, Food and Beverage, Internet Services, Lending and Investments, Other, Payments, Software",2.0,Seed,2023-02-09,100000.0,Pre-Seed,225000.0,Private,,,,,,2,2021,11933,False
730,Adena Power,2022-01-01,https://adenapower.com/,"Lewis Center, Ohio, United States",Energy,2.0,Seed,2022-10-01,2000000.0,Seed,3100000.0,Private,,,,,,1,2022,11934,False
737,Jido Maps,2018-01-01,https://www.jidomaps.com/,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Hardware, Internet Services, Science and Engineering, Software",3.0,Seed,2018-07-20,2100000.0,Seed,2220000.0,Private,,,,,,5,2018,11935,False
742,Skinny Butcher,2019-01-01,http://www.skinnybutcher.com,"Birmingham, Michigan, United States","Food and Beverage, Other",1.0,,2022-01-18,10000000.0,Venture - Series Unknown,10000000.0,Private,,,,,,4,2019,11937,False
745,FlutterFlow,2020-11-01,https://flutterflow.io,"Mountain View, California, United States",,1.0,Seed,2021-03-24,,Seed,,Private,,,0.0,0.0,,3,2020,11938,False
746,Beta.ai,2021-01-13,https://www.getaibeta.com,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Health Care, Science and Engineering, Software",1.0,M&A,2021-07-10,40273.0,Seed,40274.0,Private,,,,,,2,2021,11939,False
754,ScienceCast,2022-01-01,https://sciencecast.org/pages/about,"Towson, Maryland, United States","Community and Lifestyle, Education, Internet Services",1.0,Seed,2023-10-13,85000.0,Seed,85000.0,Private,,,,,,1,2022,11940,False
762,Protex AI,2021-03-01,https://www.protex.ai,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Government and Military, Hardware, Health Care, Manufacturing, Science and Engineering, Software",2.0,Early Stage Venture,2022-08-28,17985146.0,Series A,18110147.0,Private,,,,,,2,2021,11941,False
763,Perch Insights,2022-01-01,http://www.perchinsights.com,"Waltham, Massachusetts, United States","Data and Analytics, Other, Professional Services",1.0,Seed,2022-09-26,2900000.0,Seed,2900000.0,Private,,,,,,1,2022,11942,False
770,Fusebit,2020-12-31,https://fusebit.io,"Redmond, Washington, United States","Information Technology, Internet Services, Software",1.0,Seed,2021-01-15,3500000.0,Seed,3500000.0,Private,,,,,,2,2020,11943,False
771,"Bright Path Laboratories, Inc",2019-12-01,http://brightpathlabs.com,"Kannapolis, North Carolina, United States","Biotechnology, Information Technology, Manufacturing, Science and Engineering",1.0,,2021-11-18,8462500.0,Debt Financing,8462500.0,Private,,,2.0,5.0,Physical Or Chemical Processes Or Apparatus In General,4,2019,11944,False
773,Sator,2019-01-01,https://www.sator.io,"Los Angeles, California, United States","Apps, Blockchain and Cryptocurrency, Information Technology, Mobile, Other, Software",1.0,Seed,2021-05-18,2000000.0,Seed,2000000.0,Private,,,,,,4,2019,11945,False
774,Upstrēm Inc.,2018-03-24,http://www.upstrem.com,"San Diego, California, United States","Commerce and Shopping, Transportation",2.0,Private Equity,2020-12-02,8000000.0,Debt Financing,8000000.0,Private,,,,,,5,2018,11946,False
779,Clad,2022-01-01,https://withclad.com,"New York, New York, United States","Hardware, Information Technology, Software",1.0,Seed,2023-04-05,500000.0,Pre-Seed,500000.0,Private,,,,,,1,2022,11947,False
780,Qubitro,2020-05-08,https://www.qubitro.com/?cb,"New Castle, Delaware, United States","Data and Analytics, Design, Information Technology, Internet Services, Software",2.0,Seed,2023-03-03,575000.0,Angel,725000.0,Private,,,,,,3,2020,11948,False
785,Soffos,2018-01-01,https://soffos.ai/,"Austin, Texas, United States","Artificial Intelligence, Data and Analytics, Science and Engineering, Software",2.0,Seed,2020-08-05,750000.0,Pre-Seed,1110323.0,Private,,,0.0,0.0,,5,2018,11949,False
788,"HomeSirens, Inc.",2021-01-01,https://www.homesirens.com,"Charlotte, North Carolina, United States","Consumer Electronics, Information Technology, Internet Services, Privacy and Security, Real Estate, Software",4.0,Seed,2021-07-15,20000.0,Seed,65000.0,Private,,,,,,2,2021,11950,False
789,arqu,2020-01-01,https://arqu.co,"San Francisco, California, United States",Financial Services,1.0,Seed,2021-10-22,3500000.0,Seed,3500000.0,Private,,,,,,3,2020,11951,False
793,CTRL,2019-01-01,https://drinkctrl.com/,"New York, New York, United States","Commerce and Shopping, Food and Beverage, Health Care",2.0,Seed,2022-03-22,300000.0,Pre-Seed,300000.0,Private,,,0.0,5.0,,4,2019,11952,False
797,Pendulum Holdings,2019-01-01,https://pendulumholdings.com,"Beverly Hills, California, United States","Financial Services, Lending and Investments, Professional Services",1.0,,2022-05-24,,Venture - Series Unknown,,Private,,,,,,4,2019,11953,False
801,HumanGo Training,2019-01-01,https://humango.ai/,"Boulder, Colorado, United States","Health Care, Sports",1.0,M&A,2020-08-10,223525.0,Grant,223525.0,Private,,,,,,4,2019,11954,False
803,Rent Spot Me,2022-11-05,https://rentspotme.com,"San Francisco, California, United States",Financial Services,1.0,Seed,2023-02-05,5000000.0,Seed,5000000.0,Private,,,,,,1,2022,11955,False
816,Obimy,2020-01-01,https://obimy.com/,"Wilmington, Delaware, United States","Apps, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Software",3.0,Seed,2022-05-01,50000.0,Seed,175000.0,Private,,,0.0,2.0,,3,2020,11956,False
818,Configo Health,2019-06-01,https://www.configohealth.com,"Arlington, Virginia, United States","Artificial Intelligence, Data and Analytics, Health Care, Other, Software",2.0,Seed,2022-04-26,2000000.0,Seed,2800000.0,Private,,,,,,4,2019,11957,False
824,Visual Feeder,2020-01-01,https://www.visualfeeder.com/,"Chicago, Illinois, United States","Advertising, Media and Entertainment, Sales and Marketing",4.0,,2023-05-11,100000.0,Venture - Series Unknown,1920000.0,Private,,,,,,3,2020,11958,False
826,Uplevel,2018-01-01,https://uplevelteam.com/,"Seattle, Washington, United States","Administrative Services, Data and Analytics, Information Technology, Other, Software",3.0,Early Stage Venture,2022-07-13,20000000.0,Series A,34000000.0,Private,,,,,,5,2018,11959,False
831,Soar Robotics,2020-01-20,https://www.soarrobotics.com/,"West Hollywood, California, United States","Hardware, Science and Engineering, Software, Transportation",3.0,,2020-03-16,1070000.0,Equity Crowdfunding,1095000.0,Private,,,,,,3,2020,11960,False
836,TonDone,2020-05-18,https://tondone.com,"Akron, Ohio, United States","Information Technology, Sales and Marketing, Software",3.0,Seed,2022-04-25,1500000.0,Seed,1620000.0,Private,,,,,,3,2020,11961,False
837,Nooks,2021-01-01,https://www.nooks.works,"Santa Ynez, California, United States","Information Technology, Science and Engineering",2.0,,2023-02-27,1493011.0,Venture - Series Unknown,2653018.0,Private,,,,,,2,2021,11962,False
854,Squack,2022-01-01,https://www.squack.io,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Software",1.0,Seed,2023-04-05,500000.0,Pre-Seed,500000.0,Private,,,,,,1,2022,11964,False
863,Moveable Feast,2022-01-01,https://www.moveablefeast.io/,"Napa, California, United States","Food and Beverage, Software",1.0,Seed,2023-08-14,550000.0,Seed,550000.0,Private,,,,,,1,2022,11965,False
864,RoyFi,2021-01-01,https://www.royfi.com,"Franklin, Tennessee, United States","Financial Services, Media and Entertainment, Music and Audio",2.0,,2023-04-26,1000000.0,Venture - Series Unknown,2471000.0,Private,,,0.0,3.0,,2,2021,11966,False
869,TECHFIT Digital Surgery,2018-04-02,http://www.techfit-ds.com,"Daytona Beach, Florida, United States",Health Care,2.0,Seed,2023-05-06,1500000.0,Seed,2500000.0,Private,,,,,,5,2018,11967,False
871,Trez,2022-07-07,http://www.trez.co,"San Francisco, California, United States","Administrative Services, Financial Services",1.0,Seed,2023-02-09,1500000.0,Pre-Seed,1500000.0,Private,,,,,,1,2022,11968,False
880,GoalProfit,2020-05-01,https://www.goalprofit.com/,"Austin, Texas, United States","Artificial Intelligence, Commerce and Shopping, Data and Analytics, Hardware, Science and Engineering, Software",1.0,M&A,2022-03-31,655000.0,Pre-Seed,655000.0,Private,,,0.0,1.0,,3,2020,11969,False
881,FlowPath,2020-01-01,https://getflowpath.com/,"Atlanta, Georgia, United States",,1.0,Seed,2021-10-19,1200000.0,Seed,1200000.0,Private,,,,,,3,2020,11970,False
882,Provus,2021-01-01,https://www.provusinc.com/,"Saratoga, California, United States","Artificial Intelligence, Data and Analytics, Science and Engineering, Software",2.0,Early Stage Venture,2022-07-12,12000000.0,Series A,13160000.0,Private,,,,,,2,2021,11971,False
897,Wilab,2021-08-25,https://www.wilab.io,"San Jose, California, United States","Data and Analytics, Hardware, Software",1.0,Seed,2022-03-11,500000.0,Pre-Seed,500000.0,Private,,,,,,2,2021,11972,False
902,Clarigent Health,2018-01-01,https://clarigenthealth.com/,"Mason, Ohio, United States","Artificial Intelligence, Data and Analytics, Health Care, Science and Engineering, Software",2.0,Seed,2021-02-19,,Grant,1600000.0,Private,,,,,,5,2018,11973,False
903,Truentity Health,2020-01-01,https://www.truentity.health,"Raleigh, North Carolina, United States","Health Care, Information Technology, Software",2.0,Seed,2022-01-20,1000000.0,Pre-Seed,1000000.0,Private,,,,,,3,2020,11974,False
906,Pikup,2020-11-01,https://www.trypikup.com/,"Minnetonka, Minnesota, United States","Administrative Services, Apps, Community and Lifestyle, Mobile, Sales and Marketing, Software",3.0,Seed,2021-12-15,1800000.0,Seed,2665000.0,Private,,,,,,3,2020,11975,False
910,Curiteva,2018-01-01,https://www.curiteva.com/,"Tanner, Alabama, United States","Health Care, Other",1.0,Seed,2019-11-19,8000000.0,Seed,8000000.0,Private,,,,,,5,2018,11976,False
916,Blyss,2022-01-01,https://blyss.dev,"San Francisco, California, United States","Information Technology, Privacy and Security, Software",1.0,Seed,2023-04-05,500000.0,Pre-Seed,500000.0,Private,,,,,,1,2022,11977,False
919,Socionado,2018-06-01,http://www.socionado.com,"Los Angeles, California, United States","Internet Services, Media and Entertainment, Sales and Marketing",1.0,Seed,2018-06-01,250000.0,Seed,250000.0,Private,,,,,,5,2018,11978,False
923,Rebel Dividends,2021-01-01,https://www.rebeldividends.com,"Albuquerque, New Mexico, United States","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",1.0,Seed,2021-09-02,600000.0,Seed,600000.0,Private,,,,,,2,2021,11979,False
926,Determinate Systems,2021-01-01,https://determinate.systems/,"Pittsfield, Massachusetts, United States","Information Technology, Internet Services, Software",1.0,Seed,2022-05-19,3500000.0,Seed,3500000.0,Private,,,,,,2,2021,11980,False
934,Trace Data,2019-05-10,https://www.tracedata.io,"San Francisco, California, United States","Data and Analytics, Information Technology, Privacy and Security",1.0,M&A,2019-07-01,5000000.0,Seed,5000000.0,Private,,,,,,4,2019,11981,False
936,Accelerist,2020-01-01,http://accelerist.com,"Austin, Texas, United States","Financial Services, Software",2.0,,2020-12-14,1000000.0,Venture - Series Unknown,1000000.0,Private,,,0.0,2.0,,3,2020,11982,False
938,Zoliday,2018-01-01,https://www.zoliday.com,"Newark, Delaware, United States","Software, Travel and Tourism",2.0,Seed,2021-06-23,,Non-equity Assistance,269949.0,Private,,,,,,5,2018,11983,False
939,Homeward,2021-01-01,https://homewardhealth.com/,"San Francisco, California, United States",Health Care,2.0,Early Stage Venture,2022-08-03,50000000.0,Series B,70000000.0,Private,,,,,,2,2021,11984,False
941,Avivomed,2020-01-01,https://avivomed.com/,"Minneapolis, Minnesota, United States","Biotechnology, Health Care, Science and Engineering",1.0,Early Stage Venture,2021-12-01,32000000.0,Series A,32000000.0,Private,,,,,,3,2020,11985,False
951,Foodie Card,2018-01-01,https://www.foodiecard.com/,"Syosset, New York, United States","Community and Lifestyle, Food and Beverage",2.0,,2023-01-10,4708219.0,Venture - Series Unknown,6208219.0,Private,,,0.0,0.0,,5,2018,11986,False
958,Parabolic,2022-01-01,https://www.growparabolic.com,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Other, Professional Services, Science and Engineering, Software",1.0,Seed,2023-04-05,500000.0,Pre-Seed,500000.0,Private,,,,,,1,2022,11987,False
961,Jenny Life,2018-01-01,https://www.jennylife.com,"Seattle, Washington, United States","Apps, Financial Services, Software",2.0,,2021-06-08,3799996.0,Venture - Series Unknown,7299996.0,Private,,,2.0,1.0,Computing; Calculating,5,2018,11988,False
962,Castle Pay,2019-01-01,https://www.castlepay.co,"Hudson, New York, United States","Apps, Consumer Electronics, Real Estate, Software",1.0,,2022-07-22,2565058.0,Venture - Series Unknown,2565058.0,Private,,,0.0,0.0,,4,2019,11989,False
963,Orcosa,2020-01-01,https://www.orcosa.com/,"Princeton, New Jersey, United States","Biotechnology, Health Care, Science and Engineering",1.0,,2021-10-10,3529800.0,Venture - Series Unknown,3529800.0,Private,,,,,,3,2020,11990,False
966,Jaia Robotics,2020-01-01,https://jaia.tech,"Newport, Rhode Island, United States","Hardware, Other, Science and Engineering, Software, Transportation",2.0,Seed,2022-06-21,1000000.0,Seed,1000000.0,Private,,,,,,3,2020,11991,False
6,Bungee Brand,2018-01-01,https://bungeebrand.com,"Philadelphia, Pennsylvania, United States","Clothing and Apparel, Consumer Goods, Design, Manufacturing",1.0,Seed,2021-05-12,300000.0,Seed,300000.0,Private,,,,,,5,2018,11992,False
10,Telos Health Solutions,2019-06-01,http://teloshs.com,"Dallas, Texas, United States","Health Care, Information Technology, Mobile, Software",1.0,Seed,2022-03-08,2000000.0,Seed,2000000.0,Private,,,,,,4,2019,11993,False
12,Chamberlain Coffee,2020-01-01,https://chamberlaincoffee.com,"Beverly Hills, California, United States","Commerce and Shopping, Food and Beverage, Manufacturing",3.0,,2023-06-01,7000000.0,Venture - Series Unknown,15000000.0,Private,,,0.0,2.0,,3,2020,11994,False
20,Sustainable Skylines,2019-01-01,https://www.sustainableskylines.com,"Miami, Florida, United States","Advertising, Artificial Intelligence, Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Sales and Marketing, Science and Engineering, Software",2.0,Seed,2023-05-09,1000000.0,Pre-Seed,1150000.0,Private,,,,,,4,2019,11995,False
22,Vinita,2023-01-01,https://www.vinita.io,"San Francisco, California, United States","Apps, Community and Lifestyle, Internet Services, Media and Entertainment, Mobile, Software",1.0,Seed,2023-01-01,500000.0,Pre-Seed,500000.0,Private,,,0.0,0.0,,0,2023,11996,False
24,Fintech Franchise Network,2022-01-01,https://www.fintechfranchisenetwork.com/,"Itasca, Illinois, United States",Financial Services,1.0,Early Stage Venture,2023-03-03,18000000.0,Series A,18000000.0,Private,,,,,,1,2022,11997,False
