,company,Founded Date,website,Headquarters Location,Industry Groups,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,age,founding_year,org_uuid,snapshot_in_window
566,Flip,2019-08-01,https://flip.shop,"Los Angeles, California, United States","Commerce and Shopping, Consumer Goods, Internet Services, Media and Entertainment",4.0,Early Stage Venture,2022-07-19,60000000.0,Series B,94750000.0,Private,,,2.0,2.0,,4,2019,4315,False
567,Compliance Risk,2021-01-01,https://compliancerisk.io/,"Dover, Delaware, United States","Information Technology, Privacy and Security, Professional Services",1.0,Seed,2023-10-18,3500000.0,Seed,3500000.0,Private,,,,,,2,2021,4316,False
569,Pomp,2020-01-01,https://www.pompbeauty.com,"Denver, Colorado, United States","Commerce and Shopping, Consumer Goods, Health Care, Other, Software",2.0,,2023-04-12,3300000.0,Venture - Series Unknown,4759988.0,Private,,,0.0,1.0,,3,2020,4317,False
570,C3 Industries,2018-01-01,https://c3industries.com,"Ann Arbor, Michigan, United States","Commerce and Shopping, Community and Lifestyle, Food and Beverage, Health Care, Manufacturing",2.0,,2021-07-16,25000000.0,Venture - Series Unknown,50000000.0,Private,,,0.0,1.0,,5,2018,4318,False
571,ResearchHub,2020-01-01,https://www.researchhub.com/,"San Francisco, California, United States","Blockchain and Cryptocurrency, Data and Analytics, Design, Information Technology, Other",1.0,Seed,2023-06-15,5000000.0,Seed,5000000.0,Private,,,,,,3,2020,4319,False
573,Aristea Therapeutics,2018-01-01,http://aristeatx.com/,"San Diego, California, United States","Biotechnology, Health Care, Science and Engineering",3.0,Early Stage Venture,2021-07-27,63000000.0,Series B,117620984.0,Private,,,,,,5,2018,4320,False
578,Vox Funding,2018-01-01,https://www.voxfunding.com/,"New York, New York, United States",Financial Services,3.0,,2023-05-24,10000000.0,Venture - Series Unknown,55498040.0,Private,,,,,,5,2018,4321,False
580,Buffalo Market,2019-05-28,https://buffalomarket.com,"Los Angeles, California, United States","Commerce and Shopping, Food and Beverage, Transportation",3.0,,2023-07-05,18477438.0,Venture - Series Unknown,38226538.0,Private,,,,,,4,2019,4322,False
581,Neatleaf,2020-08-01,https://neatleaf.com,"San Francisco, California, United States","Agriculture and Farming, Artificial Intelligence, Data and Analytics, Hardware, Internet Services, Science and Engineering, Software",2.0,Seed,2023-01-01,5500000.0,Seed,8000000.0,Private,,,,,,3,2020,4323,False
582,Routefusion,2018-01-01,https://routefusion.com,"Austin, Texas, United States","Financial Services, Payments",5.0,Seed,2022-01-19,10500000.0,Seed,14150000.0,Private,,,,,,5,2018,4324,False
584,Hyperlane,2022-01-01,https://www.hyperlane.xyz,"Greenwich, Connecticut, United States","Blockchain and Cryptocurrency, Other, Software",1.0,Seed,2022-09-22,18500000.0,Seed,18500000.0,Private,,,,,,1,2022,4325,False
585,Tetra Insights,2018-09-01,https://www.tetrainsights.com/,"Boulder, Colorado, United States","Data and Analytics, Design, Software",3.0,Early Stage Venture,2021-08-02,5000000.0,Series A,7000000.0,Private,,,,,,5,2018,4326,False
586,Semiotic AI,2020-01-01,https://www.semiotic.ai/,"Los Altos, California, United States","Artificial Intelligence, Blockchain and Cryptocurrency, Data and Analytics, Other, Science and Engineering, Software",4.0,Seed,2021-12-09,60000000.0,Grant,60356000.0,Private,,,0.0,0.0,Computing; Calculating,3,2020,4327,False
587,BioSenic,2022-10-01,https://www.biosenic.com,"Belgium, Wisconsin, United States","Biotechnology, Health Care, Professional Services, Science and Engineering",1.0,IPO,2023-09-14,16484293.0,Post-IPO Debt,16484294.0,Public,2022-10-27,,,,,1,2022,4328,False
589,Intergalactic Therapeutics,2020-01-01,https://www.intergalactictx.com,"Boston, Massachusetts, United States","Biotechnology, Health Care, Science and Engineering",2.0,Early Stage Venture,2021-10-07,75000000.0,Series A,75000000.0,Private,,,,,,3,2020,4329,False
591,REPOWR,2019-09-01,http://REPOWR.com,"Birmingham, Alabama, United States","Software, Transportation",4.0,Early Stage Venture,2023-04-11,8000000.0,Series A,12675000.0,Private,,,0.0,0.0,,4,2019,4330,False
593,cyberconIQ,2019-01-01,https://cyberconiq.com,"York, Pennsylvania, United States","Education, Financial Services, Health Care, Information Technology, Manufacturing, Privacy and Security, Software",5.0,,2023-06-29,2426813.0,Venture - Series Unknown,18476725.0,Private,,,1.0,4.0,Computing; Calculating,4,2019,4331,False
594,Infinant,2021-01-01,https://www.infinant.com,"Charlotte, North Carolina, United States","Financial Services, Software",1.0,Seed,2023-03-23,5000000.0,Seed,5000000.0,Private,,,,,,2,2021,4332,False
599,Creatively,2019-07-01,http://www.creatively.life,"New York, New York, United States","Clothing and Apparel, Community and Lifestyle, Design, Events, Internet Services, Media and Entertainment, Other, Professional Services",4.0,Seed,2022-03-09,8000000.0,Seed,13000000.0,Private,,,,,,4,2019,4333,False
603,HeadsUp,2020-01-01,http://headsup.ai,"Vienna, Virginia, United States","Artificial Intelligence, Data and Analytics, Information Technology, Privacy and Security, Sales and Marketing, Science and Engineering, Software",1.0,Seed,2022-09-28,8500000.0,Seed,8500000.0,Private,,,,,,3,2020,4334,False
607,Forta Protocol,2021-01-01,https://forta.org/,"Walnut, California, United States","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",1.0,,2021-09-30,23000000.0,Venture - Series Unknown,23000000.0,Private,,,,,,2,2021,4335,False
612,HiCounselor,2020-04-01,https://hicounselor.com/,"San Francisco, California, United States","Education, Internet Services",2.0,Seed,2022-03-08,1290000.0,Pre-Seed,1890000.0,Private,,,,,,3,2020,4336,False
615,Layerswap,2021-01-01,https://www.layerswap.io/,"Middletown, Delaware, United States","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Payments, Software",2.0,Seed,2022-11-10,2125000.0,Pre-Seed,2242000.0,Private,,,,,,2,2021,4337,False
618,Onramp Funds,2020-01-01,https://www.onrampfunds.com,"Austin, Texas, United States","Commerce and Shopping, Financial Services",3.0,,2023-05-24,3477398.0,Venture - Series Unknown,45477398.0,Private,,,,,,3,2020,4338,False
621,ShiraTronics,2018-01-01,https://shiratronics.com/,"Minneapolis, Minnesota, United States",Health Care,3.0,Early Stage Venture,2023-08-30,5000000.0,Series A,49689951.0,Private,,,27.0,1.0,Medical Or Veterinary Science; Hygiene,5,2018,4339,False
624,Vesigen Therapeutics,2019-01-01,https://www.vesigentx.com/,"Cambridge, Massachusetts, United States","Biotechnology, Health Care, Science and Engineering",2.0,Early Stage Venture,2023-03-14,,Grant,28500000.0,Private,,,,,,4,2019,4340,False
625,Ellis,2021-04-26,https://www.ellis.com/,"New York, New York, United States",Professional Services,1.0,Seed,2022-04-18,5600000.0,Seed,5600000.0,Private,,,,,,2,2021,4341,False
627,Avalon,2022-01-01,https://playavalon.com/,"Orlando, Florida, United States","Gaming, Hardware, Software",1.0,Seed,2023-02-28,13000000.0,Seed,13000000.0,Private,,,,,,1,2022,4342,False
635,Bonfire Analytics,2022-01-01,https://www.jagadirimu.com,"New York, New York, United States","Artificial Intelligence, Data and Analytics, Science and Engineering, Software",1.0,Seed,2023-08-24,1000000.0,Pre-Seed,1000000.0,Private,,,,,,1,2022,4343,False
639,Zura Bio,2022-01-01,https://zurabio.com,"San Diego, California, United States","Biotechnology, Health Care, Science and Engineering",1.0,IPO,2023-04-27,80000000.0,Post-IPO Equity,80000000.0,Public,2023-03-21,,,,,1,2022,4344,False
640,Cascade,2019-01-01,https://www.cascade.io/,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Software",1.0,Seed,2021-11-09,5300000.0,Seed,5300000.0,Private,,,,,,4,2019,4345,False
643,florrent,2020-01-01,https://florrent.com/,"Amherst, Massachusetts, United States","Consumer Electronics, Energy, Hardware",2.0,Seed,2023-09-07,2100000.0,Pre-Seed,2125000.0,Private,,,,,,3,2020,4346,False
644,Legalpad,2018-01-01,https://www.legalpad.io/,"Seattle, Washington, United States","Information Technology, Professional Services",4.0,M&A,2020-04-01,,Venture - Series Unknown,11820000.0,Private,,,,,,5,2018,4347,False
651,Vocode,2023-01-01,https://docs.vocode.dev/,"San Francisco, California, United States","Data and Analytics, Information Technology, Software",1.0,Seed,2023-04-05,500000.0,Pre-Seed,500000.0,Private,,,,,,0,2023,4348,False
653,Influur,2021-01-01,https://www.influur.com,"Miami, Florida, United States","Advertising, Internet Services, Media and Entertainment, Sales and Marketing",2.0,Seed,2022-04-20,5000000.0,Seed,5800000.0,Private,,,0.0,2.0,,2,2021,4349,False
654,BetDEX,2021-01-01,https://www.betdex.com/,"New York, New York, United States","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",1.0,Seed,2021-11-11,21000000.0,Seed,21000000.0,Private,,,,,,2,2021,4350,False
657,Gridline,2020-01-01,https://gridline.co,"Atlanta, Georgia, United States","Financial Services, Information Technology, Software",1.0,,2022-03-08,9000000.0,Venture - Series Unknown,9000000.0,Private,,,,,,3,2020,4351,False
665,Aditude,2019-01-01,https://aditude.io/,"New York, New York, United States","Media and Entertainment, Video",1.0,Early Stage Venture,2023-08-28,15000000.0,Series A,15000000.0,Private,,,,,,4,2019,4352,False
666,Viaduct,2019-01-01,http://www.viaduct.ai,"Menlo Park, California, United States","Artificial Intelligence, Data and Analytics, Software",2.0,Seed,2023-06-15,,Pre-Seed,11000000.0,Private,,,,,,4,2019,4353,False
667,Green Peak Innovations,2018-01-01,https://www.skymintbrands.com,"Charlotte, Michigan, United States","Community and Lifestyle, Food and Beverage, Health Care",2.0,,2019-09-26,10000000.0,Venture - Series Unknown,40000000.0,Private,,,,,,5,2018,4354,False
674,Amnic,2021-01-01,https://www.amnic.com/,"San Francisco, California, United States","Information Technology, Software",1.0,,2022-03-15,13999999.0,Venture - Series Unknown,13999999.0,Private,,,,,,2,2021,4355,False
681,Bastion,2022-01-01,https://www.bastionprotocol.com/,"Greenwich, Connecticut, United States","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",2.0,Early Stage Venture,2022-04-21,9000000.0,Series A,11000000.0,Private,,,,,,1,2022,4356,False
682,Rugged Robotics,2018-01-01,https://www.rugged-robotics.com/,"Houston, Texas, United States","Artificial Intelligence, Data and Analytics, Hardware, Real Estate, Science and Engineering, Software",3.0,Early Stage Venture,2022-03-23,9400000.0,Series A,11900000.0,Private,,,1.0,0.0,Testing,5,2018,4357,False
684,SellScale,2022-01-01,https://www.sellscale.com,"New York, New York, United States","Artificial Intelligence, Data and Analytics, Sales and Marketing, Science and Engineering, Software",1.0,Seed,2022-12-06,3400000.0,Seed,3400000.0,Private,,,,,,1,2022,4358,False
688,Rhapsody,2018-01-01,https://rhapsody.health,"Boston, Massachusetts, United States","Data and Analytics, Health Care, Information Technology, Software",1.0,M&A,2018-01-01,6870000.0,Undisclosed,6870000.0,Private,,,,,,5,2018,4359,False
690,SimpleRose,2018-01-01,https://www.simplerose.com,"Saint Louis, Missouri, United States","Apps, Information Technology, Software",2.0,Early Stage Venture,2023-04-06,23001264.0,Series A,47001264.0,Private,,,,,,5,2018,4360,False
691,Partum Health,2020-03-01,https://www.partumhealth.com,"Chicago, Illinois, United States",Health Care,2.0,,2023-05-25,3505700.0,Grant,3515700.0,Private,,,0.0,2.0,,3,2020,4361,False
697,OppZo,2020-10-28,https://oppzo.com,"Miami, Florida, United States","Financial Services, Other",3.0,,2022-06-30,255000000.0,Debt Financing,262049999.0,Private,,,0.0,2.0,,3,2020,4362,False
699,Ceremonia,2020-01-01,https://ceremonia.com,"New York, New York, United States","Consumer Goods, Health Care, Sales and Marketing",5.0,Early Stage Venture,2023-04-27,10000000.0,Series A,13000000.0,Private,,,,,,3,2020,4363,False
702,Innervace,2018-01-01,https://www.innervace.com,"Philadelphia, Pennsylvania, United States","Biotechnology, Health Care, Science and Engineering",1.0,Early Stage Venture,2022-09-08,40000000.0,Series A,40000000.0,Private,,,,,,5,2018,4364,False
706,SixMap,2020-01-01,http://www.sixmap.io/,"Pasadena, California, United States","Information Technology, Privacy and Security, Software",2.0,,2023-06-16,11758729.0,Venture - Series Unknown,11758729.0,Private,,,0.0,0.0,,3,2020,4365,False
707,Emancro Robotics Corp.,2022-02-22,https://emancro.ai,"Berkeley, California, United States","Artificial Intelligence, Data and Analytics, Hardware, Health Care, Science and Engineering, Software",1.0,Seed,2023-09-28,3500000.0,Seed,3500000.0,Private,,,,,,1,2022,4366,False
710,Endear Health,2021-01-01,https://www.endearhealth.com,"Miami, Florida, United States","Community and Lifestyle, Financial Services, Health Care",2.0,Early Stage Venture,2023-08-09,8000000.0,Series A,12000000.0,Private,,,,,,2,2021,4367,False
711,Gradia Health,2021-01-01,https://www.gradia.com,"Palo Alto, California, United States","Health Care, Information Technology",2.0,Seed,2023-07-12,4200000.0,Seed,4200000.0,Private,,,,,,2,2021,4368,False
712,Robigo,2021-01-01,https://www.robigo.bio/,"Cambridge, Massachusetts, United States","Biotechnology, Science and Engineering",3.0,Seed,2023-02-15,10000000.0,Seed,11150000.0,Private,,,,,,2,2021,4369,False
714,Odyssey,2021-01-01,https://www.withodyssey.com/,"Nyack, New York, United States","Education, Software",1.0,Seed,2022-10-26,4750000.0,Seed,4750000.0,Private,,,,,,2,2021,4370,False
715,Urban Machine,2021-09-01,http://www.urbanmachine.build,"Oakland, California, United States","Hardware, Real Estate, Science and Engineering, Software",3.0,Seed,2023-06-08,10000.0,Grant,7185000.0,Private,,,,,,2,2021,4371,False
723,Neon Flux,2020-01-01,https://neonflux.com,"Miami, Florida, United States","Advertising, Financial Services, Sales and Marketing",1.0,,2022-07-20,9100000.0,Venture - Series Unknown,9100000.0,Private,,,0.0,1.0,,3,2020,4372,False
724,Sentropy Technologies,2018-01-01,https://sentropy.com,"Palo Alto, California, United States","Artificial Intelligence, Data and Analytics, Information Technology, Software",1.0,M&A,2020-06-12,13000000.0,Venture - Series Unknown,13000000.0,Private,,,1.0,1.0,Computing; Calculating,5,2018,4373,False
731,Kiki,2020-01-01,https://kiki.club,"New City, New York, United States","Commerce and Shopping, Real Estate",1.0,Seed,2023-08-24,6000000.0,Seed,6000000.0,Private,,,,,,3,2020,4374,False
733,Moonsense,2021-01-01,https://www.moonsense.io/,"San Francisco, California, United States","Information Technology, Internet Services",1.0,Seed,2023-05-03,4200000.0,Seed,4200000.0,Private,,,,,,2,2021,4375,False
740,MAIA Biotechnology,2018-01-01,https://maiabiotech.com/,"Chicago, Illinois, United States","Biotechnology, Science and Engineering",4.0,IPO,2023-04-24,5000000.0,Post-IPO Equity,21600000.0,Public,2022-07-29,53175000.0,0.0,0.0,,5,2018,4376,False
743,Teleport,2022-01-01,https://www.teleport.xyz/,"Miami, Florida, United States","Information Technology, Internet Services, Other, Transportation, Travel and Tourism",3.0,Seed,2022-10-27,9000000.0,Seed,9885000.0,Private,,,,,,1,2022,4377,False
745,Ultium Cells,2020-01-01,https://www.ultiumcell.com,"Warren, Ohio, United States",Energy,2.0,,2022-12-12,2500000000.0,Debt Financing,5000000000.0,Private,,,,,,3,2020,4378,False
750,BetterYou,2018-10-12,https://www.betteryou.ai,"Saint Paul, Minnesota, United States","Health Care, Internet Services, Sports",8.0,,2023-08-15,3003111.0,Venture - Series Unknown,6653111.0,Private,,,0.0,0.0,,5,2018,4379,False
751,Electric Sheep Robotics,2019-01-01,https://www.electricsheeprobotics.com/,"San Francisco, California, United States","Hardware, Manufacturing, Science and Engineering, Software",4.0,Early Stage Venture,2022-01-25,21500000.0,Series A,25500000.0,Private,,,,,,4,2019,4380,False
754,Acho,2020-07-01,http://acho.io,"San Francisco, California, United States","Apps, Artificial Intelligence, Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",3.0,Seed,2023-08-15,,Seed,2350000.0,Private,,,,,,3,2020,4381,False
755,Pave,2019-10-01,https://www.pave.com,"San Francisco, California, United States","Administrative Services, Health Care, Information Technology, Other, Software",4.0,Late Stage Venture,2022-06-28,100000000.0,Series C,162950000.0,Private,,,1.0,2.0,Computing; Calculating,4,2019,4382,False
756,Innerworld,2018-01-01,https://www.inner.world/app/,"Nashville, Tennessee, United States","Community and Lifestyle, Health Care",1.0,,2023-10-23,2000000.0,Grant,2000000.0,Private,,,1.0,0.0,,5,2018,4383,False
758,FLX Networks,2019-12-01,https://www.flxnetworks.com/,"Bernardsville, New Jersey, United States","Community and Lifestyle, Financial Services, Internet Services, Software",4.0,Early Stage Venture,2022-11-03,10000000.0,Series A,15100000.0,Private,,,0.0,4.0,,4,2019,4384,False
